,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color,ex_showroom_price
1515,8000,2013,subaru,impreza premium,4 cylinders,,automatic,JF1GJAC67DH011902,mid-size,sedan,white,12991
1516,9800,2011,subaru,outback premium 6 speed,4 cylinders,,manual,4S4BRBGC1B1361045,mid-size,wagon,blue,18049
1517,41000,2019,toyota,4runner limited 4x4,6 cylinders,17588,automatic,JTEBU5JR8K5636657,full-size,SUV,white,48604
1518,59000,2017,gmc,sierra 2500 denali hd 4x4,8 cylinders,16500,automatic,1GT12UEY3HF246697,full-size,truck,black,63215
1519,9500,2013,volkswagen,cc sport,4 cylinders,67121,automatic,WVWBP7AN8DE508636,mid-size,sedan,blue,15510
1520,7500,2011,toyota,corolla s,4 cylinders,,automatic,2T1BU4EE7BC704231,mid-size,sedan,red,15355
1521,7500,2015,hyundai,elantra se,4 cylinders,,automatic,5NPDH4AE3FH605167,mid-size,sedan,silver,11993
1522,10800,2011,acura,mdx,6 cylinders,,automatic,2HNYD2H26BH546979,mid-size,SUV,blue,15845
1523,8250,2004,ford,f250 super duty,8 cylinders,111000,automatic,Xxxxxxxxxxxxxx,full-size,pickup,black,16928
1524,24990,2014,chevrolet,silverado,,108736,automatic,1GCVKRECXEZ416955,,pickup,black,29602
1525,4000,2005,ram,1500,8 cylinders,103000,automatic,1d7ha16n15j643179,full-size,pickup,black,9533
1526,7550,2009,lexus,es350,6 cylinders,121500,automatic,,full-size,sedan,silver,12037
1527,11999,2011,audi,s4 quattro,6 cylinders,,automatic,,,sedan,silver,16550
1528,4000,2002,audi,a4 quattro,4 cylinders,132000,manual,,mid-size,sedan,grey,11805
1529,3800,2004,acura,mdx,6 cylinders,198000,automatic,,full-size,SUV,red,8142
1530,1100,1992,toyota,camry,4 cylinders,225000,manual,,,sedan,,7872
1531,11900,1952,ford,f-1,8 cylinders,,automatic,,,,grey,18894
1532,11000,1996,ram,,,120000,manual,,,,,19840
1533,2000,2004,honda,odyssey,6 cylinders,190853,automatic,5FNRL18684B118141,,mini-van,silver,7993
1534,26,2017,chevrolet,malibu lt,,,automatic,,,,,6331
1535,23000,2012,toyota,tundra limited 4x4,8 cylinders,,automatic,,full-size,truck,black,28766
1536,7950,2009,ford,,,90585,automatic,4DRBWAAN59A694551,,,,14156
1537,900,2003,volkswagen,passat wagon,6 cylinders,,automatic,,,,,7011
1538,6625,2009,subaru,forester limited,4 cylinders,119200,automatic,JF2SH64679H761790,full-size,SUV,silver,12070
1539,8000,2010,mercedes-benz,c300 4matic,,81800,automatic,,mid-size,sedan,grey,15393
1540,16495,2017,nissan,rogue,4 cylinders,35472,automatic,5N1AT2MV2HC784913,,SUV,grey,23564
1541,18995,2016,honda,cr-v,4 cylinders,25843,automatic,2HKRM4H58GH662134,,SUV,brown,23169
1542,5995,2005,toyota,sequoia limited,,138000,automatic,5TDBT48A45S257252,,,,11827
1543,4000,2002,gmc,sierra,8 cylinders,305000,automatic,,,truck,white,9627
1544,9999,2011,honda,odyssey touring,,,automatic,,,,,15070
1545,3500,2007,ford,,,132306,automatic,4DRBUAANX7A494963,,,,7640
1546,8999,2012,volvo,xc90 3.2,,,automatic,,,,,17644
1547,15995,2012,toyota,highlander,6 cylinders,113124,automatic,,mid-size,SUV,grey,22446
1548,8995,2009,toyota,corolla,4 cylinders,64263,automatic,,compact,sedan,silver,14223
1549,7750,2010,jeep,compass,4 cylinders,67000,automatic,,,,green,16606
1550,63944,2019,gmc,sierra hd,,5791,automatic,1GT42WEY1KF249534,,other,white,70748
1551,13500,1998,ram,2500,,218000,automatic,,,,,20175
1552,13495,2010,honda,cr-v,4 cylinders,71907,automatic,5J6RE4H72AL078081,compact,SUV,blue,20206
1553,11995,2017,toyota,yaris,4 cylinders,46507,automatic,,compact,hatchback,white,19991
1554,3000,1997,ford,,8 cylinders,327000,automatic,,,,,11978
1555,4995,2009,volvo,xc70,,,automatic,,,,,9925
1556,14995,2010,jeep,wrangler unlimi,6 cylinders,134435,automatic,1J4BA3H17AL163100,,SUV,,19821
1557,3800,1997,bmw,328i,6 cylinders,127000,automatic,,compact,sedan,silver,10657
1558,12000,2012,volkswagen,jetta gli autobahn,4 cylinders,,automatic,,,sedan,black,18561
1559,5995,2010,honda,odyssey limited,,128000,automatic,5FNRL3H68AB088288,,,,12350
1560,6875,2008,subaru,outback,,77000,manual,4S4BP60C786363319,,,,11593
1561,6995,2013,subaru,impreza,,121000,automatic,JF1GJAC68DH021046,,,,12371
1562,13495,2016,honda,civic,4 cylinders,30025,automatic,19XFC2F57GE250661,,sedan,purple,19486
1563,7995,2011,chrysler,town & country touring,,66000,automatic,2A4RR5DG2BR780393,,,,12471
1564,10975,2010,ram,hemi,,111000,automatic,1D7RV1CTXAS241340,,,,17312
1565,4995,2011,subaru,forester premium,,149000,automatic,JF2SHADCXBH713523,,,,11716
1566,5900,2011,audi,a4 avant quattro,4 cylinders,162922,automatic,WAUWFAFL6BA011952,compact,wagon,silver,14024
1567,10995,2016,volkswagen,jetta,4 cylinders,52196,automatic,3VW267AJ5GM352356,,sedan,red,17496
1568,17995,2016,toyota,rav4,4 cylinders,32405,automatic,2T3BFREV0GW456697,,SUV,orange,24090
1569,11995,2014,volkswagen,jetta tdi,4 cylinders,50268,manual,3VW3L7AJ6EM360766,,sedan,grey,16559
1570,7995,2013,subaru,outback,4 cylinders,144634,manual,4S4BRBAC7D1214871,,wagon,blue,14090
1571,5995,2012,jeep,liberty,,125000,automatic,1C4PJMCK5CW127120,,,,10917
1572,4875,2010,,suzuki kizashi awd,,91000,automatic,JS2RF9A32A6100043,,,,11070
1573,3995,2009,kia,rondo,,93000,automatic,KNAFG529197279555,,,,11179
1574,7995,2012,toyota,prius,,101000,automatic,JTDKN3DU2C1534026,,,,16220
1575,5950,2000,ford,f250 powerstroke 7.3,,,automatic,,,,,10774
1576,21995,2016,nissan,frontier,6 cylinders,49474,automatic,1N6AD0EV5GN727433,,pickup,silver,29421
1577,3995,2008,,suzuki sx4,,117000,automatic,JS2YB413085105672,,,,10438
1578,5995,2008,dodge,dakota,,133000,manual,1D7HW22K68S552930,,,,10296
1579,4995,2009,toyota,corolla le,,124000,automatic,JTDBL40E99J005479,,,,11033
1580,4995,2013,fiat,500 pop,,81000,automatic,3C3CFFAR3DT714410,,,,12932
1581,6495,2005,gmc,,8 cylinders,,automatic,,full-size,pickup,white,10768
1582,12950,2011,jeep,wrangler sport,6 cylinders,,automatic,,,,black,18113
1583,3200,2000,gmc,sierra,8 cylinders,,automatic,,,,,7965
1584,15850,2017,hyundai,sonata se,,19764,automatic,5NPE24AF7HH483642,mid-size,sedan,white,23455
1585,4995,2012,,Suzuki SX4,4 cylinders,116402,automatic,JS2YC5A34C63056711,sub-compact,,white,10652
1586,9995,2007,ram,1500,8 cylinders,160500,automatic,1D7HU18277S206441,full-size,pickup,blue,17980
1587,13995,2009,chevrolet,silverado 1500,8 cylinders,113975,automatic,1GCEK29069Z272267,full-size,,red,18487
1588,13995,2007,jeep,wrangler,6 cylinders,132697,automatic,1J4GA39127L128607,,SUV,,22094
1589,8795,2010,nissan,rogue,4 cylinders,98691,automatic,JN8AS5MV9AW133490,,SUV,black,16067
1590,5995,2008,subaru,legacy (natl),4 cylinders,117103,automatic,4S3BL616187212222,compact,sedan,white,11836
1591,5995,2007,toyota,sienna,6 cylinders,189382,automatic,5TDZK23CX7S020556,,mini-van,silver,14704
1592,6995,2011,toyota,camry,4 cylinders,147241,manual,4T1BF3EK5B4702907,mid-size,sedan,black,13978
1593,8695,2004,gmc,sierra 1500,8 cylinders,117108,automatic,2GTEK19V541361254,full-size,truck,white,17682
1594,8395,2007,saturn,outlook,6 cylinders,107021,automatic,5GZEV13797J114104,,SUV,black,13513
1595,1450,2004,honda,civic,4 cylinders,121415,manual,,,coupe,red,7337
1596,3200,2011,ford,fiesta,,,manual,,,,,7781
1597,23995,2015,chevrolet,silverado lt 4x4,8 cylinders,87000,automatic,,full-size,pickup,grey,28189
1598,7995,2008,bmw,328xi awd coupe,6 cylinders,86000,automatic,,,coupe,silver,13920
1599,3300,2004,volvo,s60 2.5t awd,5 cylinders,149000,automatic,,full-size,sedan,grey,11493
1600,33995,2013,mercedes-benz,sl550,8 cylinders,43000,automatic,,,convertible,grey,39728
1601,13800,2008,ford,f350xl super duty,8 cylinders,120314,manual,1fdwx37r68ea52075,full-size,truck,white,20043
1602,2800,2006,ford,f250 super duty,8 cylinders,312000,automatic,,,truck,white,11664
1603,9995,2004,toyota,tundra,8 cylinders,88000,automatic,,full-size,pickup,brown,16437
1604,6985,2012,subaru,impreza,4 cylinders,103588,manual,JF1GPAD63CH221523,mid-size,wagon,black,13287
1605,54995,2018,ram,2500,8 cylinders,950,automatic,3C6UR5FJ4JG359067,full-size,truck,custom,60424
1606,0,2013,ford,f-150,,86811,automatic,1FTFW1ET2DKG01504,,pickup,red,0
1607,42990,2016,ford,f-250,,94670,automatic,1FT7W2BT3GEC28121,,pickup,white,49159
1608,28888,2012,ford,f-350,,126528,automatic,1FT8W3BT9CEB76644,,pickup,white,35260
1609,19995,2013,toyota,highlander,6 cylinders,64377,automatic,,mid-size,SUV,black,27711
1610,7495,2009,toyota,sienna,6 cylinders,136936,automatic,,mid-size,mini-van,red,13533
1611,7995,2006,gmc,canyon,5 cylinders,129545,automatic,1GTDT136768327102,mid-size,truck,custom,13171
1612,12988,2011,gmc,sierra,,100352,automatic,1GTR2VE38BZ302491,,pickup,,21264
1613,18995,2016,honda,cr-v,4 cylinders,53553,automatic,,compact,SUV,grey,27491
1614,8995,2006,chevrolet,express,8 cylinders,196030,automatic,,full-size,van,white,17980
1615,10995,2013,dodge,grand caravan,6 cylinders,73064,automatic,,mid-size,mini-van,blue,19361
1616,18495,2011,ram,,8 cylinders,49013,automatic,,full-size,pickup,black,23375
1617,26995,2017,toyota,tundra,8 cylinders,54602,automatic,,full-size,pickup,white,32947
1618,22495,2017,subaru,forester,4 cylinders,36571,other,,compact,SUV,white,31164
1619,11000,2011,ford,explorer limited 4x4,6 cylinders,,automatic,,,,,18876
1620,1000,1990,dodge,ramcharger,8 cylinders,,automatic,,full-size,truck,black,7127
1621,27990,2015,ram,promaster 2500,,55189,automatic,3C6TRVDD8FE513758,,van,black,33678
1622,34990,2013,chevrolet,silverado,,78072,automatic,1GC0KVC87DF234552,,pickup,red,40219
1623,9995,2012,ford,escape,6 cylinders,82831,automatic,1FMCU9DG7CKB47658,mid-size,SUV,silver,14343
1624,6596,2012,mazda,mazda3,4 cylinders,96078,automatic,JM1BL1L82C1543128,,hatchback,black,12488
1625,18995,2011,gmc,sierra,8 cylinders,57566,automatic,1GTR2TEA2BZ105447,,,,23717
1626,5995,2010,nissan,frontier,6 cylinders,155000,manual,,,pickup,,14885
1627,800,2000,jeep,grand cherokee,6 cylinders,,automatic,,full-size,,,5002
1628,3400,2008,toyota,matrix xr,4 cylinders,155000,manual,,mid-size,hatchback,grey,11647
1629,14400,2010,chevrolet,silverado 1500,8 cylinders,69700,automatic,3GCRKSEAXAG183631,full-size,truck,silver,20521
1630,8900,2007,chevrolet,silverado,8 cylinders,140,automatic,,full-size,truck,silver,13892
1631,18500,2009,toyota,tacoma 4x4 double cab,6 cylinders,66300,automatic,,,truck,grey,22682
1632,17995,2017,nissan,rogue sv,4 cylinders,28100,automatic,KNMAT2MV6HP514001,mid-size,SUV,blue,26647
1633,40944,2016,ford,f-350,,80990,automatic,1FT8W3BT0GEC37448,,pickup,white,47252
1634,3995,1996,gmc,suburban 2500,,,automatic,,,,,9081
1635,13995,2014,ford,edge,6 cylinders,97289,automatic,2FMDK4JC3EBA96526,full-size,SUV,silver,20754
1636,9995,2004,chevrolet,silverado 1500,8 cylinders,73765,automatic,2GCEK13T241418002,full-size,truck,silver,16102
1637,6999,2008,volvo,xc70 3.2 awd,6 cylinders,135000,automatic,,,wagon,grey,11671
1638,9999,2011,honda,odyssey ex,6 cylinders,143000,automatic,,,van,blue,16208
1639,5899,2013,kia,rio lx,4 cylinders,93000,manual,,,hatchback,red,11056
1640,10499,2015,subaru,legacy 2.5i,4 cylinders,106000,automatic,,,sedan,grey,17687
1641,5999,2009,toyota,corolla le 4dr sedan,4 cylinders,129000,automatic,,,sedan,silver,11527
1642,10499,2015,subaru,legacy 2.5i,4 cylinders,100000,automatic,,,sedan,blue,16171
1643,13999,2012,audi,a6 3.0t quattro,6 cylinders,99000,automatic,,,sedan,brown,18956
1644,7899,2013,volkswagen,new beetle turbo,4 cylinders,127000,manual,,,coupe,grey,13595
1645,4999,2008,nissan,altima hybrid,4 cylinders,140000,automatic,,,sedan,green,9217
1646,8999,2014,mitsubishi,outlander gt,6 cylinders,73000,automatic,,,SUV,white,17475
1647,11999,2015,subaru,outback limited,4 cylinders,93720,automatic,,,wagon,grey,20313
1648,9999,2012,honda,crv lx awd,4 cylinders,131000,automatic,,,SUV,silver,15656
1649,9499,2015,volkswagen,tiguan 2.0t s 4motion,4 cylinders,102000,automatic,,,SUV,grey,16575
1650,8999,2014,subaru,impreza wagon,4 cylinders,124000,manual,,,wagon,green,16310
1651,0,2012,mercedes-benz,e-class,8 cylinders,55525,automatic,,,sedan,grey,0
1652,6499,2011,subaru,impreza 2.5i premium,4 cylinders,112000,automatic,,,sedan,white,11906
1653,12499,2014,nissan,pathfinder sl awd,6 cylinders,109000,automatic,,,SUV,grey,18485
1654,10799,2016,nissan,altima,4 cylinders,74000,automatic,,,sedan,white,17472
1655,7999,2010,subaru,outback 2.5i premium,4 cylinders,99000,manual,,,wagon,grey,14552
1656,5499,2006,honda,civic lx coupe 2d,4 cylinders,75000,automatic,,,coupe,silver,13398
1657,9999,2010,ram,1500 quad cab,8 cylinders,170000,automatic,,,truck,blue,15511
1658,15499,2015,honda,pilot ex 4wd,6 cylinders,134000,automatic,,,SUV,white,20646
1659,9999,2015,nissan,rogue sv,4 cylinders,89349,automatic,,,SUV,silver,15577
1660,10999,2014,subaru,outback 2.5i premium awd,4 cylinders,121000,automatic,,,wagon,red,15878
